id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp
97,cac59cdc76af2d0.mp3,66.66666666666667,Булатаў.,Латэў.,processed,correct,manual,булатаў,латэў
98,9ce011e7e475f5d.mp3,100.0,Я вам напомню.,Я вам напомню.,processed,correct,imported_csv,я вам напомню,я вам напомню
99,23e9ed92ed42e3d.mp3,100.0,За што вас панізілі ў званні і запісалі вымову.,За што вас панізілі ў званні і запісалі вымову,processed,correct,gemini-2.5-flash-lite,за што вас панізілі ў званні і запісалі вымову,за што вас панізілі ў званні і запісалі вымову
100,3831f5e26a3bc00.mp3,100.0,"Дык я вам скажу, Булатаў.","Дык я вам скажу, булатаў.",processed,correct,imported_csv,дык я вам скажу булатаў,дык я вам скажу булатаў
101,4697ca94d1bf42a.mp3,100.0,За перавышэнне ўлады і за трусасць., За перавышэнне ўлады і за трусасць!,processed,correct,imported_csv,за перавышэнне ўлады і за трусасць,за перавышэнне ўлады і за трусасць
102,08385b2d58776dd.mp3,100.0,"Пакуль я тут сяджу,",Пакуль я тут сяджу,processed,correct,imported_csv,пакуль я тут сяджу,пакуль я тут сяджу
103,d8383781eba089c.mp3,81.81818181818181,"Не, Булатаў. Не зробіце, кажу вам праўду.",Ох! Не зробіце. Кажу вам праўду.,processed,incorrect,gemini-2.5-pro,не булатаў не зробіце кажу вам праўду,ох не зробіце кажу вам праўду
104,02c4bdea73ca287.mp3,100.0,"Падумайце, пакуль вы ў радах партыі.","Падумайце, пакуль вы ў радах партыі.",processed,correct,gemini-3-flash-preview,падумайце пакуль вы ў радах партыі,падумайце пакуль вы ў радах партыі
105,c6e3d37486ec3fa.mp3,87.12871287128714,вы не зробіце кар'еры на падобных правакацыях.,Вы не зробіце кар'еры на падобных правакацыях. Не было таго.,processed,incorrect,manual,вы не зробіце кареры на падобных правакацыях,вы не зробіце кареры на падобных правакацыях не было таго
106,0503af1672d9d80.mp3,66.66666666666667,Вось так. Булатаў.,Вось так.,processed,incorrect,manual,вось так булатаў,вось так
107,f93752e0e9ef2c7.mp3,100.0,Можаце ісці.,Можаце ісці!,processed,correct,imported_csv,можаце ісці,можаце ісці
108,00daa34cca9e828.mp3,83.78378378378379,"Булатаў дрыжачай рукой пацягнуўся за папкай,",Булатаў дрыжачай рукой пацягнуў,processed,incorrect,manual,булатаў дрыжачай рукой пацягнуўся за папкай,булатаў дрыжачай рукой пацягнуў
109,0f773460a0cb523.mp3,100.0,А цяпер я вас не затрымліваю.,А цяпер я вас не затрымліваю.,processed,correct,imported_csv,а цяпер я вас не затрымліваю,а цяпер я вас не затрымліваю
110,78f7e4821ebc917.mp3,91.66666666666666,"Анісімаў рэзка адштурхнуўся ад спінкі крэсла,",Бацька Анісіма ў рэзка адштурхнуўся ад спінкі крэсла.,processed,incorrect,manual,анісімаў рэзка адштурхнуўся ад спінкі крэсла,бацька анісіма ў рэзка адштурхнуўся ад спінкі крэсла
